StarId,StarName
5945046.378,V0534 Nor 
5946069.644,HX    Peg 
5947092.91,VV    Lib 
5948116.176,YZ    Hor 
5949139.442,V0423 Dra 
5950162.708,V0833 Lyr 
5951185.974,V1515 Aql 
5952209.241,V0714 Cyg 
5953232.507,V0374 Pav 
5954255.773,V0389 Sgr 
5955279.039,V0470 Peg 
5956302.305,EK    Aqr 
5957325.571,V0623 Pup 
5958348.837,V2362 Cyg 
5959372.103,GH    Vir 
5960395.369,V0621 Cen 
5961418.635,FI    TrA 
5962441.901,V1801 Cen 
5963465.167,V1485 Oph 
5964488.434,BR    Cnc 
5965511.7,V0573 Cas 
5966534.966,V1064 Cas 
5967558.232,V1032 Tau 
5968581.498,LR    Psc 
5969604.764,X     Lyr 
5970628.03,V0397 Pav 
5971651.296,V0502 Mon 
5972674.562,V1627 Sgr 
5973697.828,RZ    Sge 
5974721.094,V3794 Sgr 
5975744.361,V0718 Her 
5976767.627,WZ    Tau 
5977790.893,V0374 Aur 
5978814.159,XZ    Ori 
5979837.425,V3747 Oph 
5980860.691,V0341 Lib 
5981883.957,V0918 Cyg 
5982907.223,V1484 Aql 
5983930.489,V0798 Mon 
5984953.755,V1279 Aql 
5985977.021,V0436 CrA 
5987000.287,V0451 Aps 
5988023.554,V2859 Oph 
5989046.82,V0368 Pup 
5990070.086,V0639 Hya 
5991093.352,V4214 Sgr 
5992116.618,V1607 Ori 
5993139.884,V0460 Her 
5994163.15,BV    Sco 
5995186.416,V0454 Com 
5996209.682,V0702 Per 
5997232.948,V1314 Oph 
5998256.214,V5172 Sgr 
5999279.481,LP    Cet 
6000302.747,V1648 Ori 
6001326.013,V0367 Sco 
6002349.279,V1822 Sgr 
6003372.545,DS    Lup 
6004395.811,V0573 Vul 
6005419.077,CP    Pav 
6006442.343,V1395 Sco 
6007465.609,V1786 Ori 
6008488.875,DI    Nor 
6009512.141,V1068 Ori 
6010535.407,V0702 Car 
6011558.674,V0358 Ara 
6012581.94,V3969 Sgr 
6013605.206,GM    Oph 
6014628.472,V2042 Oph 
6015651.738,GQ    Per 
6016675.004,U     Mon 
6017698.27,V2143 Ori 
6018721.536,V0481 Cas 
6019744.802,V0443 CMa 
6020768.068,V4225 Oph 
6021791.334,V1492 Sco 
6022814.6,V1107 Her 
6023837.867,V0664 Tau 
6024861.133,V0378 Lyr 
6025884.399,V1006 Oph 
6026907.665,V3442 Oph 
6027930.931,V1727 Aql 
6028954.197,OR    And 
6029977.463,V0396 Lyr 
6031000.729,V6313 Sgr 
6032023.995,DV    Cnc 
6033047.261,V0597 Aql 
6034070.527,V0489 Aql 
6035093.794,V0939 Cas 
6036117.06,AZ    Lep 
6037140.326,V0735 Oph 
6038163.592,DD    Sgr 
6039186.858,BD    Cyg 
6040210.124,V1465 Sgr 
6041233.39,V6088 Sgr 
6042256.656,V1647 Aql 
6043279.922,VV    Cet 
6044303.188,SY    Cha
6045326.454,V1330 Cyg 
6046349.72,RY    Dor 
6047372.987,V0453 Oph 
6048396.253,V0900 Cen 
6049419.519,V0382 And 
6050442.785,V1295 Sgr 
6051466.051,V0484 Pup 
6052489.317,V0516 Cas 
6053512.583,V1320 Her 
6054535.849,V0353 Cen 
6055559.115,HS    Cen 
6056582.381,GR    CrA 
6057605.647,V2316 Sgr 
6058628.914,V0644 Car 
6059652.18,DK    Mic 
6060675.446,V0609 Sco 
6061698.712,V3614 Sgr 
6062721.978,V1072 Ara 
6063745.244,V0539 Cyg 
6064768.51,V0484 Vel 
6065791.776,XZ    Per 
6066815.042,V0609 Sct 
6067838.308,FI    Sct 
6068861.574,V0964 Per 
6069884.84,V1956 Ori 
6070908.107,BG    Pup 
6071931.373,V1587 Sgr 
6072954.639,FO    Cir
6073977.905,DU    Vir 
6075001.171,V0549 Sco 
6076024.437,V0830 Lac 
6077047.703,UZ    Com 
6078070.969,EP    Aur 
6079094.235,V0451 Hya 
6080117.501,V1534 Oph 
6081140.767,RU    Ari 
6082164.034,UU    Equ 
6083187.3,RY    Oph 
6084210.566,V1137 Her 
6085233.832,V1706 Cen 
6086257.098,V0758 Peg 
6087280.364,V1183 Her 
6088303.63,CV    Cam 
6089326.896,V0349 Ara 
6090350.162,V2441 Sgr 
6091373.428,V0871 Aql 
6092396.694,V0644 Ara 
6093419.96,V0771 Cen 
6094443.227,MZ    Lyr 
6095466.493,BT    Vir 
6096489.759,V1026 Sco 
6097513.025,V5317 Sgr 
6098536.291,SY    Aql 
6099559.557,V0675 Per 
6100582.823,V0758 Tau 
6101606.089,V0928 Cas 
6102629.355,LX    Per 
6103652.621,V3036 Sgr 
6104675.887,CX    Del 
6105699.154,V3593 Sgr 
6106722.42,V5184 Sgr 
6107745.686,V0819 Cyg 
6108768.952,V0518 Cep 
6109792.218,V0624 Vir 
6110815.484,V0348 Ara 
6111838.75,V0489 Aur 
6112862.016,DX    Lyr 
6113885.282,UY    Car 
6114908.548,V0933 Tau 
6115931.814,V0344 Oph 
6116955.08,CG    Tel 
6117978.347,V1283 Her 
6119001.613,IX    CMa 
6120024.879,V2898 Cyg 
6121048.145,V0386 Mon 
6122071.411,VW    CrA 
6123094.677,V0914 Cyg 
6124117.943,V4582 Sgr 
6125141.209,W     Mic 
6126164.475,V1393 Tau 
6127187.741,V1694 Ori 
6128211.007,V0379 Vul 
6129234.274,BC    Tuc 
6130257.54,AR    Tau 
6131280.806,V0343 Nor 
6132304.072,V3789 Sgr 
6133327.338,VW    Oct 
6134350.604,V5855 Sgr 
6135373.87,KP    Aur 
6136397.136,V0368 Lyr 
6137420.402,V0608 Cas 
6138443.668,KT    Psc 
6139466.934,HN    Mus 
6140490.2,V0424 Com 
6141513.467,VV    Tel 
6142536.733,AC    And 
6143559.999,V1376 Aql 
6144583.265,V1829 Sgr 
6145606.531,HQ    Mus 
6146629.797,QT    Per 
6147653.063,V1603 Ori 
6148676.329,V1592 Cyg 
6149699.595,V0760 Lyr 
6150722.861,HX    Sge 
6151746.127,V0745 Ori 
6152769.394,V0617 Cam 
6153792.66,FO    CrA 
6154815.926,V0577 Aql 
6155839.192,LN    Lac 
6156862.458,EC:   
6157885.724,KQ    Aur 
6158908.99,CH    Gem 
6159932.256,R     Cha
6160955.522,V1610 Aql 
6161978.788,V1453 Oph 
6163002.054,VV    Sco 
6164025.32,V0381 Del 
6165048.587,NZ    Peg 
6166071.853,V0537 Sct 
6167095.119,V0446 Aqr 
6168118.385,V2174 Oph 
6169141.651,V0668 Oph 
6170164.917,V0603 Per 
6171188.183,BO    Per 
6172211.449,V2225 Sgr 
6173234.715,V0414 Peg 
6174257.981,V1972 Ori 
6175281.247,EI    Sct 
6176304.513,V1564 Sco 
6177327.78,V3723 Oph 
6178351.046,V2668 Ori 
6179374.312,V0477 Cyg 
6180397.578,R     Car 
6181420.844,DT    Pup 
6182444.11,OR    Tel 
6183467.376,V0891 Sgr 
6184490.642,BX    Aps 
6185513.908,CG    Lup 
6186537.174,V0527 Nor 
6187560.44,V0651 Sgr 
6188583.707,V2735 Sgr 
6189606.973,V0368 Cyg 
6190630.239,OW    Lyr 
6191653.505,LL    Sgr 
6192676.771,KT    CVn 
6193700.037,V0489 Vir 
6194723.303,V6592 Sgr 
6195746.569,V3293 Sgr 
6196769.835,V0693 Cep 
6197793.101,V2693 Sgr 
6198816.367,CM    Col 
6199839.633,V2500 Ori 
6200862.9,LS    Cep 
6201886.166,BD    Gru 
6202909.432,V0826 Aql 
6203932.698,V6006 Sgr 
6204955.964,V0710 Her 
6205979.23,V2053 Oph 
6207002.496,V0567 Per 
6208025.762,BV    Hyi 
6209049.028,KZ    Lib 
6210072.294,VY    Mon 
6211095.56,V0425 Peg 
6212118.827,YY    Cas 
6213142.093,V1533 Ori 
6214165.359,FF    Sco 
6215188.625,V3567 Oph 
6216211.891,V0396 Car 
6217235.157,QS    Vir 
6218258.423,V0420 Aql 
6219281.689,Y     UMi 
6220304.955,V0377 Cep 
6221328.221,DD    Cam 
6222351.487,V0398 Lyr 
6223374.753,V1844 Cen 
6224398.02,BX    Pyx 
6225421.286,V0425 Nor 
6226444.552,V1899 Oph 
6227467.818,IZ    Vir 
6228491.084,V0842 Her 
6229514.35,V5553 Sgr 
6230537.616,V4241 Oph 
6231560.882,V0839 Per 
6232584.148,V1356 Oph 
6233607.414,V0358 Cen 
6234630.68,V0337 UMa 
6235653.947,DO    Tel 
6236677.213,V2101 Sgr 
6237700.479,V1093 Cen 
6238723.745,V1641 Ori 
6239747.011,V1625 Her 
6240770.277,V0901 Tau 
6241793.543,V0619 Peg 
6242816.809,V5242 Sgr 
6243840.075,V0450 Lac 
6244863.341,V0742 Sco 
6245886.607,V0341 Lac 
6246909.873,V2954 Oph 
6247933.14,V1607 Aql 
6248956.406,YZ    Vul 
6249979.672,V0682 Vir 
6251002.938,EI    Del 
6252026.204,V0727 And 
6253049.47,V0452 Peg 
6254072.736,DR    Cas 
6255096.002,V0813 Cas 
6256119.268,V1973 Cyg 
6257142.534,V1100 Sco 
6258165.8,RY    For 
6259189.067,V1998 Aql 
6260212.333,IT    Sco 
6261235.599,V0548 Ori 
6262258.865,AV    Pic 
6263282.131,V0379 CVn 
6264305.397,AH    Leo 
6265328.663,FN    Lyn 
6266351.929,V1438 Ori 
6267375.195,WZ    Mon 
6268398.461,V0338 Hya 
6269421.727,QU    Tel 
6270444.993,BE    Mon 
6271468.26,V0596 Tau 
6272491.526,V0861 Sgr 
6273514.792,V1791 Cen 
6274538.058,V0448 Lac 
6275561.324,V2656 Cyg 
6276584.59,GX    Ser 
6277607.856,X     Ari 
6278631.122,RU    Ind 
6279654.388,V1423 Aql 
6280677.654,BK    Cen 
6281700.92,V0567 Vul 
6282724.187,AG    Aqr 
6283747.453,CG    Gru 
6284770.719,LL    Nor 
6285793.985,QV    Oph 
6286817.251,NR    Leo 
6287840.517,KK    Lup 
6288863.783,V0617 Lyr 
6289887.049,BH    Lyr 
6290910.315,V0970 Tau 
6291933.581,V3477 Sgr 
6292956.847,KX    Sge 
6293980.113,V0907 Cep 
6295003.38,AS    Tau 
6296026.646,BZ    Oct 
6297049.912,V0352 Lac 
6298073.178,V5690 Sgr 
6299096.444,UV    Lac 
6300119.71,V1922 Oph 
6301142.976,V2061 Sgr 
6302166.242,Z     Oct 
6303189.508,HU    Cas 
6304212.774,V0451 Cen 
6305236.04,MV    Sge 
6306259.306,V2406 Cyg 
6307282.573,V0397 Her 
6308305.839,BS    Mus 
6309329.105,V0960 Mon 
6310352.371,BU    Aps 
6311375.637,RZ    Peg 
6312398.903,UX    Cap 
6313422.169,IK    Aps 
6314445.435,V0498 Cam 
6315468.701,BK    Vir 
6316491.967,V0429 CVn 
6317515.233,V0467 Aqr 
6318538.5,AY    Cru 
6319561.766,AB    Cam 
6320585.032,V0669 Ser 
6321608.298,VZ    Ori 
6322631.564,V1924 Ori 
6323654.83,V0511 Ser 
6324678.096,V0453 Aqr 
6325701.362,V0616 Sct 
6326724.628,V0372 Peg 
6327747.894,V0461 Cen 
6328771.16,V2277 Oph 
6329794.426,V0410 Vul 
6330817.693,V1525 Sgr 
6331840.959,X     Cae 
6332864.225,FG    Cha
6333887.491,V0336 Car 
6334910.757,OT    Mus 
6335934.023,MU    Tau 
6336957.289,V0419 Cep 
6337980.555,V1173 Aql 
6339003.821,RR    CMi 
6340027.087,V4131 Oph 
6341050.353,RS    Col 
6342073.62,V0762 Tau 
6343096.886,V1669 Her 
6344120.152,V3164 Cyg 
6345143.418,LT    Hya 
6346166.684,V0678 Per 
6347189.95,V0383 Vel 
6348213.216,V1237 Aql 
6349236.482,V1554 Aql 
6350259.748,V0583 Per 
6351283.014,V1207 Sgr 
6352306.28,BF    Col 
6353329.546,CO    Ara 
6354352.813,V2356 Cyg 
6355376.079,EH    Lyr 
6356399.345,V2317 Oph 
6357422.611,V0537 CrA 
6358445.877,V2957 Sgr 
6359469.143,V0403 Tel 
6360492.409,KK    Ara 
6361515.675,V0354 Sgr 
6362538.941,V2024 Sgr 
6363562.207,BB    Sct 
6364585.473,V0844 Sco 
6365608.74,V6369 Sgr 
6366632.006,S     Mus 
6367655.272,V0406 Pup 
6368678.538,V0456 Tau 
6369701.804,EG    Mus 
6370725.07,V3775 Oph 
6371748.336,V2104 Ori 
6372771.602,V1105 Aql 
6373794.868,V1543 Her 
6374818.134,V1629 Sco 
6375841.4,V1439 Sgr 
6376864.666,V0552 Lac 
6377887.933,BL    Ara 
6378911.199,XZ    Sct 
6379934.465,IL    Car 
6380957.731,V0510 Ori 
6381980.997,V1611 Ori 
6383004.263,VZ    Sco 
6384027.529,LO    Car 
6385050.795,V0616 Ara 
6386074.061,EW    Cru 
6387097.327,V0354 Aps 
6388120.593,FK    UMa 
6389143.86,RS    Crt 
6390167.126,IV    Car 
6391190.392,AK    Vir 
6392213.658,EX    Sct 
6393236.924,V5931 Sgr 
6394260.19,V1128 Cyg 
6395283.456,V0353 Gem 
6396306.722,V1033 Cas 
6397329.988,V1744 Sgr 
6398353.254,SS    Leo 
6399376.52,MO    Hya 
6400399.786,V1257 Cyg 
6401423.053,V1664 Cyg 
6402446.319,V2189 Sgr 
6403469.585,V0422 Cep 
6404492.851,V0386 Peg 
6405516.117,AA    Sct 
6406539.383,V0530 Car 
6407562.649,V0512 Cas 
6408585.915,GO    Leo 
6409609.181,GV    UMa 
6410632.447,V0434 Hya 
6411655.713,SU    Ind 
6412678.98,V1829 Cen 
6413702.246,V3822 Oph 
6414725.512,V4283 Sgr 
6415748.778,V1440 Cen 
6416772.044,V3430 Oph 
6417795.31,V2605 Cyg 
6418818.576,V4522 Sgr 
6419841.842,V1730 Ori 
6420865.108,AT    Lyn 
6421888.374,V1137 Sco 
6422911.64,V1506 Cyg 
6423934.906,V0449 Com 
6424958.173,V1404 Cyg 
6425981.439,AI    Cen 
6427004.705,V1429 Aql 
6428027.971,LS    Cnc 
6429051.237,V2282 Ori 
6430074.503,V3680 Oph 
6431097.769,DK    Sco 
6432121.035,V0514 Tau 
6433144.301,V0347 Vel 
6434167.567,V0992 Tau 
6435190.833,V0673 And 
6436214.1,AO    Cap 
6437237.366,CC    Cet 
6438260.632,V0784 Sgr 
6439283.898,BO    Tel 
6440307.164,UZ    CMi 
6441330.43,EU    Cet 
6442353.696,GS    Mus 
6443376.962,V4445 Sgr 
6444400.228,V0527 Cep 
6445423.494,V1998 Sgr 
6446446.76,GU    UMa 
6447470.026,AI    Phe 
6448493.293,V0399 Gem 
6449516.559,SU    Tau 
6450539.825,V6503 Sgr 
6451563.091,V1010 Aql 
6452586.357,V0583 Sgr 
6453609.623,V2916 Sgr 
6454632.889,CS    Sge 
6455656.155,XZ    Ind 
6456679.421,V0488 Cen 
6457702.687,FT    Tau 
6458725.953,V0880 Lyr 
6459749.219,V5604 Sgr 
6460772.486,V3581 Oph 
6461795.752,HK    Cet 
6462819.018,AG    Car 
6463842.284,V4013 Oph 
6464865.55,V1674 Aql 
6465888.816,ET    Leo 
6466912.082,DP    CMa 
6467935.348,V0638 Sco 
6468958.614,OR    Lyr 
6469981.88,TX    For 
6471005.146,V0549 Ori 
6472028.413,V1599 Cen 
6473051.679,V1421 Cyg 
6474074.945,GN    Vul 
6475098.211,V4586 Sgr 
6476121.477,V1031 Per 
6477144.743,BF    Cep 
6478168.009,EN    Gem 
6479191.275,V0424 Lup 
6480214.541,V1703 Ori 
6481237.807,V0370 Vir 
6482261.073,V0572 Car 
6483284.339,V0413 Boo 
6484307.606,V4034 Sgr 
6485330.872,V4170 Oph 
6486354.138,V2895 Oph 
6487377.404,V0449 Lyr 
6488400.67,V5658 Sgr 
6489423.936,V1340 Sco 
6490447.202,V5951 Sgr 
6491470.468,V0688 Cep 
6492493.734,GQ    Aql 
6493517,V0989 Sco 
6494540.266,V0370 CMa 
6495563.533,V1988 Sgr 
6496586.799,BB    Gem 
6497610.065,V2696 Sgr 
6498633.331,KM    Mon 
6499656.597,V3989 Oph 
6500679.863,ZZ    CMi 
6501703.129,FF    And 
6502726.395,V1131 Tau 
6503749.661,V5591 Sgr 
6504772.927,MV    Vul 
6505796.193,V2837 Cyg 
6506819.459,V0809 Per 
6507842.726,V0628 Cep 
6508865.992,V1248 Ori 
6509889.258,V0359 Boo 
6510912.524,V3164 Oph 
6511935.79,V0497 Mon 
6512959.056,V0475 Aps 
6513982.322,DP    Tuc 
6515005.588,X     Ara 
6516028.854,V0840 Sco 
6517052.12,HW    Sco 
6518075.386,V0425 Tel 
6519098.653,V0522 Vul 
6520121.919,NT    Ori 
6521145.185,V0764 CrA 
6522168.451,V0538 Sct 
6523191.717,V0558 Cen 
6524214.983,V0484 Per 
6525238.249,ET    Pup 
6526261.515,EQ    Leo 
6527284.781,MR    Ara 
6528308.047,DN    Sct 
6529331.313,V0670 Sgr 
6530354.579,V1270 Cen 
6531377.846,V6242 Sgr 
6532401.112,KQ    Com 
6533424.378,DY    Nor 
6534447.644,V0445 Lyr 
6535470.91,V0350 Ara 
6536494.176,V2243 Sgr 
6537517.442,V1850 Ori 
6538540.708,V0408 Aql 
6539563.974,TW    Lac 
6540587.24,V2296 Cyg 
6541610.506,KY    Tel 
6542633.773,V4555 Sgr 
6543657.039,V5544 Sgr 
6544680.305,V1714 Cyg 
6545703.571,V4553 Sgr 
6546726.837,V3117 Oph 
6547750.103,V1522 Sco 
6548773.369,EN    Oph 
6549796.635,CR    Boo 
6550819.901,HW    Peg 
6551843.167,V2746 Cyg 
6552866.433,V3821 Oph 
6553889.699,MO    Sgr 
6554912.966,V1058 Sco 
6555936.232,GV    Cnc 
6556959.498,DS    UMa 
6557982.764,V     Ser 
6559006.03,V2914 Sgr 
6560029.296,V0878 Lac 
6561052.562,BH    Ant 
6562075.828,V0586 Oph 
6563099.094,BM    Tri 
6564122.36,V1008 Tau 
6565145.626,UV    Ser 
6566168.893,V0471 Car 
6567192.159,V0520 Vul 
6568215.425,V3471 Sgr 
6569238.691,UU    Lac 
6570261.957,V0554 Lyr 
6571285.223,V3046 Oph 
6572308.489,V6590 Sgr 
6573331.755,QQ    Sct 
6574355.021,RR    Cru 
6575378.287,bet   CMi 
6576401.553,V1012 Cen 
6577424.819,V0859 Per 
6578448.086,IL    TrA 
6579471.352,V0588 Aur 
6580494.618,V0487 Nor 
6581517.884,V0654 Cen 
6582541.15,V0684 Oph 
6583564.416,V1736 Aql 
6584587.682,BE    Hyi 
6585610.948,V0682 Her 
6586634.214,V0775 Tau 
6587657.48,V0621 Per 
6588680.746,OV    Aql 
6589704.012,V1845 Cen 
6590727.279,LP    And 
6591750.545,V1758 Aql 
6592773.811,AC    Cep 
6593797.077,V     TrA 
6594820.343,BI    Aps 
6595843.609,V0393 Del 
6596866.875,V2292 Sgr 
6597890.141,IN    CVn 
6598913.407,T     CMi 
6599936.673,V0544 Mon 
6600959.939,V0781 Cas 
6601983.206,V0473 Hya 
6603006.472,V0381 Her 
6604029.738,AM    Vul 
6605053.004,Y     CMi 
6606076.27,IO    Cha
6607099.536,BM    Oph 
6608122.802,ET    Cru 
6609146.068,V3564 Sgr 
6610169.334,V0377 Sct 
6611192.6,V1007 Tau 
6612215.866,V0538 Ori 
6613239.132,V0702 Cyg 
6614262.399,AU    Lyr 
6615285.665,V1201 Tau 
6616308.931,NU    Ara 
6617332.197,V1016 Cyg 
6618355.463,V2132 Cyg 
6619378.729,V2315 Oph 
6620401.995,CT    CrA 
6621425.261,V0432 Cep 
6622448.527,KR    Del 
6623471.793,V2568 Oph 
6624495.059,V0456 Car 
6625518.326,V1334 Sgr 
6626541.592,V1162 Cyg 
6627564.858,V0474 Sco 
6628588.124,FZ    Del 
6629611.39,MQ    Pup 
6630634.656,BK    Mus 
6631657.922,V6280 Sgr 
6632681.188,V5881 Sgr 
6633704.454,V0703 Aur 
6634727.72,V0629 Cyg 
6635750.986,BP    Cen 
6636774.252,V5818 Sgr 
6637797.519,V5579 Sgr 
6638820.785,V1465 Oph 
6639844.051,V3694 Oph 
6640867.317,V3173 Sgr 
6641890.583,IU    Pup 
6642913.849,SV    Hyi 
6643937.115,V2032 Sgr 
6644960.381,V0396 Mus 
6645983.647,CD    Per 
6647006.913,V0940 Ara 
6648030.179,V0880 Ara 
6649053.446,FG    CrA 
6650076.712,EZ    Cas 
6651099.978,V0353 Lib 
6652123.244,V0415 Pav 
6653146.51,V0492 Vir 
6654169.776,V2203 Ori 
6655193.042,V0473 CVn 
6656216.308,II    Cha
6657239.574,V0945 Ori 
6658262.84,V5878 Sgr 
6659286.106,V3405 Sgr 
6660309.372,V2185 Ori 
6661332.639,V1685 Sco 
6662355.905,V4336 Sgr 
6663379.171,HM    TrA 
6664402.437,V1398 Her 
6665425.703,ER    Psc 
6666448.969,FM    CMi 
6667472.235,QR    Pup 
6668495.501,V0961 Mon 
6669518.767,CC    Col 
6670542.033,V1566 Sgr 
6671565.299,V2161 Cyg 
6672588.566,HV    Lac 
6673611.832,LX    Aur 
6674635.098,MM    Mus 
6675658.364,V0697 Lac 
6676681.63,V1092 Oph 
6677704.896,V1513 Her 
6678728.162,TY    CMa 
6679751.428,AX    Cen 
6680774.694,V3035 Cyg 
6681797.96,V1000 Per 
6682821.226,DF    Sct 
6683844.492,BO    Ori 
6684867.759,V0576 Aql 
6685891.025,PP    Ser 
6686914.291,V2306 Sgr 
6687937.557,FR    Ori 
6688960.823,V3868 Oph 
6689984.089,KY    Hya 
6691007.355,V0734 And 
6692030.621,OZ    Oph 
6693053.887,MW    Oph 
6694077.153,V0735 Ara 
6695100.419,EG    Lib 
6696123.686,V0531 Cam 
6697146.952,TV    CMi 
6698170.218,V0357 Pup 
6699193.484,RZ    Gem 
6700216.75,UY    Pyx 
6701240.016,V0415 Sct 
6702263.282,RV    Boo 
6703286.548,V0488 Vir 
6704309.814,NU    Lib 
6705333.08,V0501 Lac 
6706356.346,V0506 Per 
6707379.612,V0823 CrA 
6708402.879,V1724 Cyg 
6709426.145,MZ    Lib 
6710449.411,VZ    TrA 
6711472.677,HZ    Cep 
6712495.943,V0565 Her 
6713519.209,RS    CVn 
6714542.475,V1343 Cyg 
6715565.741,V1242 Cyg 
6716589.007,V0983 Sgr 
6717612.273,V1509 Cen 
6718635.539,V0491 Ser 
6719658.806,V0431 Lup 
6720682.072,V0950 Aql 
6721705.338,V0402 Hya 
6722728.604,V2569 Cyg 
6723751.87,V1174 Her 
6724775.136,V5939 Sgr 
6725798.402,V1688 Ori 
6726821.668,V0703 Ara 
6727844.934,V0637 Oph 
6728868.2,V0454 Aps 
6729891.466,V0985 Per 
6730914.732,V3949 Oph 
6731937.999,GU    CrA 
6732961.265,NV    Cyg 
6733984.531,V0359 Pup 
6735007.797,UY    Hyi 
6736031.063,V1632 Cen 
6737054.329,V1730 Sgr 
6738077.595,KS    Pup 
6739100.861,GH    Cas 
6740124.127,V0805 Aql 
6741147.393,V1348 Ori 
6742170.659,CK    Ind 
6743193.925,V0459 Com 
6744217.192,V0564 Car 
6745240.458,V5345 Sgr 
6746263.724,RX    Tri 
6747286.99,MS    Cyg 
6748310.256,V0881 Tau 
6749333.522,BQ    Cen 
6750356.788,V2225 Oph 
6751380.054,V5492 Sgr 
6752403.32,TX    Cha
6753426.586,V0533 Cen 
6754449.852,V0486 Ara 
6755473.119,KX    Lac 
6756496.385,V0683 Peg 
6757519.651,GU    Cen 
6758542.917,V0521 Cas 
6759566.183,V0515 Vul 
6760589.449,omi 1 CMa 
6761612.715,ES    Cir
6762635.981,V2815 Cyg 
6763659.247,MU    Del 
6764682.513,BV    Phe 
6765705.779,AH    Men 
6766729.045,FS    Hya 
6767752.312,V1055 Aql 
6768775.578,V1261 Her 
6769798.844,V4251 Sgr 
6770822.11,RR    And 
6771845.376,V1298 Cen 
6772868.642,GW    Sco 
6773891.908,V1414 Ori 
6774915.174,V2389 Oph 
6775938.44,V1324 Cyg 
6776961.706,V4568 Sgr 
6777984.972,V2371 Ori 
6779008.239,FY    Cas 
6780031.505,V0368 Ara 
6781054.771,HR    Per 
6782078.037,V0981 Cen 
6783101.303,V0728 Vir 
6784124.569,V0359 Sco 
6785147.835,V0520 Peg 
6786171.101,CD    Cas 
6787194.367,V0557 Cam 
6788217.633,V1349 Tau 
6789240.899,HN    Vir 
6790264.165,Z     Per 
6791287.432,V0430 UMa 
6792310.698,V0443 Aps 
6793333.964,V0421 Mon 
6794357.23,CE    Cep 
6795380.496,V2166 Cyg 
6796403.762,V2377 Sgr 
6797427.028,V0733 Aql 
6798450.294,V0882 Aql 
6799473.56,V1456 Her 
6800496.826,GT    Gem 
6801520.092,DO    Mon 
6802543.359,BK    Aql 
6803566.625,SZ    Ara 
6804589.891,FM    Nor 
6805613.157,V0515 Ara 
6806636.423,PZ    Ser 
6807659.689,UY    Ara 
6808682.955,V3769 Oph 
6809706.221,VV    Men 
6810729.487,DM    Sco 
6811752.753,V1672 Oph 
6812776.019,V6523 Sgr 
6813799.285,V0489 Sco 
6814822.552,V1383 Sgr 
6815845.818,V1026 Mon 
6816869.084,V3546 Oph 
6817892.35,MT    Vel 
6818915.616,V0341 Mon 
6819938.882,V1552 Sgr 
6820962.148,OU    Her 
6821985.414,V0412 Mus 
6823008.68,V0500 Pup 
6824031.946,RW    Cen 
6825055.212,ET    Sge 
6826078.479,V0519 Hya 
6827101.745,EF    Lyn 
6828125.011,AS    Gem 
6829148.277,V0547 Cam 
6830171.543,V0851 Lyr 
6831194.809,V6290 Sgr 
6832218.075,TX    Cen 
6833241.341,QW    Mon 
6834264.607,VV    Hya 
6835287.873,V0405 Lac 
6836311.139,V1991 Ori 
6837334.405,V3307 Sgr 
6838357.672,LT    Aur 
6839380.938,AT    Gru 
6840404.204,EM    Cap 
6841427.47,AL    UMa 
6842450.736,V0666 Peg 
6843474.002,PX    Cam 
6844497.268,EE    Cet 
6845520.534,V2803 Oph 
6846543.8,V2789 Oph 
6847567.066,BL    CMa 
6848590.332,V0408 Aqr 
6849613.599,V3346 Sgr 
6850636.865,U     Crv 
6851660.131,V0702 Ara 
6852683.397,V0491 Vul 
6853706.663,V1396 Aql 
6854729.929,GW    Oph 
6855753.195,V1491 Ori 
6856776.461,V0653 Ser 
6857799.727,QT    Pup 
6858822.993,V0964 Oph 
6859846.259,V4978 Sgr 
6860869.525,V0374 Vul 
6861892.792,NR    CMa 
6862916.058,V1586 Her 
6863939.324,V1793 Cen 
6864962.59,V1808 Cen 
6865985.856,V0627 Tau 
6867009.122,V5374 Sgr 
6868032.388,V0679 Cyg 
6869055.654,CE    Aps 
6870078.92,FM    Sct 
6871102.186,RT    Nor 
6872125.452,RR    PsA 
6873148.719,WZ    Tri 
6874171.985,KR    Vel 
6875195.251,V2677 Oph 
6876218.517,V0363 Dra 
6877241.783,CQ    Aur 
6878265.049,V1650 Aql 
6879288.315,V0567 Aur 
6880311.581,V0463 Lac 
6881334.847,V0746 Per 
6882358.113,EY    Gru 
6883381.379,MX    Cnc 
6884404.645,GS    CrA 
6885427.912,V0647 Tau 
6886451.178,AT    Psc 
6887474.444,UU    PsA 
6888497.71,SU    Dor 
6889520.976,FO    Lyn 
6890544.242,ST    Pyx 
6891567.508,V2160 Oph 
6892590.774,BU    Sco 
6893614.04,CU    Vul 
6894637.306,V0513 And 
6895660.572,SU    Ari 
6896683.838,V1852 Sgr 
6897707.105,AP    Per 
6898730.371,RZ    Sco 
6899753.637,V0407 Peg 
6900776.903,EE    Aps 
6901800.169,KQ    Ori 
6902823.435,V2862 Sgr 
6903846.701,V0509 Lyr 
6904869.967,V2301 Oph 
6905893.233,V1835 Ori 
6906916.499,V2973 Sgr 
6907939.765,QS    Cyg 
6908963.032,NX    Gem 
6909986.298,W     CMi 
6911009.564,V0745 And 
6912032.83,V4003 Oph 
6913056.096,RY    Nor 
6914079.362,V0677 Cyg 
6915102.628,LY    Nor 
